,지점,지점명,일시,평균기온(°C),평균 풍속(m/s),상대습도
2985,756,위도,2018,13.4,2.5,81.24166666666666
2986,756,위도,2019,13.6,2.3,83.90833333333333
2987,756,위도,2020,13.6,2.4,81.55
2988,756,위도,2021,14.1,2.1,83.60000000000001
2989,757,진안주천,2012,10.2,1.3,
2990,757,진안주천,2013,10.5,1.3,
2991,757,진안주천,2014,10.6,1.2,
2992,757,진안주천,2015,11.1,1.1,
2993,757,진안주천,2016,11.3,1.1,76.35
2994,757,진안주천,2017,10.7,1.2,73.81666666666666
2995,757,진안주천,2018,10.9,1.2,74.29166666666667
2996,757,진안주천,2019,11.3,1.2,74.425
2997,757,진안주천,2020,11.4,1.3,75.76666666666667
2998,757,진안주천,2021,11.7,1.3,76.73333333333333
2999,758,동향,2012,9.8,1.4,
3000,758,동향,2013,10.2,1.4,
3001,758,동향,2014,10.5,1.2,
3002,758,동향,2015,10.9,1.2,
3003,758,동향,2016,11.4,1.4,
3004,758,동향,2017,10.6,1.4,
3005,758,동향,2018,10.8,1.4,
3006,758,동향,2019,11.4,1.2,74.1
3007,758,동향,2020,11.1,1.5,75.43333333333332
3008,758,동향,2021,11.4,1.5,75.55833333333334
3009,759,뱀사골,2012,10.0,1.5,
3010,759,뱀사골,2013,10.8,1.4,
3011,759,뱀사골,2014,10.8,1.2,75.03333333333333
3012,759,뱀사골,2015,11.1,1.1,79.21666666666667
3013,759,뱀사골,2016,11.6,1.1,78.26666666666667
3014,759,뱀사골,2017,10.6,1.1,74.35833333333333
3015,759,뱀사골,2018,10.5,1.0,75.425
3016,759,뱀사골,2019,10.9,0.9,75.69166666666666
3017,759,뱀사골,2020,10.6,1.0,74.80833333333334
3018,759,뱀사골,2021,11.1,1.0,73.22500000000001
3019,760,복흥,2012,10.3,1.6,
3020,760,복흥,2013,10.8,1.5,
3021,760,복흥,2014,11.1,1.4,
3022,760,복흥,2015,11.4,1.4,
3023,760,복흥,2016,11.8,1.5,
3024,760,복흥,2017,11.0,1.5,
3025,760,복흥,2018,11.5,,
3026,760,복흥,2019,11.7,1.5,77.6
3027,760,복흥,2020,11.4,2.1,78.05833333333334
3028,760,복흥,2021,11.8,1.9,78.05833333333334
3029,761,태인,2012,12.3,1.8,
3030,761,태인,2013,12.8,1.6,
3031,761,태인,2014,13.1,1.5,
3032,761,태인,2015,13.6,1.6,
3033,761,태인,2016,13.7,1.7,
3034,761,태인,2017,12.7,1.4,
3035,761,태인,2018,13.0,1.3,
3036,761,태인,2019,13.3,1.3,75.5
3037,761,태인,2020,12.9,1.8,77.22500000000001
3038,761,태인,2021,13.6,,77.52499999999999
3039,762,강진면,2012,11.2,2.1,
3040,762,강진면,2013,12.0,2.0,
3041,762,강진면,2014,11.7,1.8,
3042,762,강진면,2015,12.7,1.9,
3043,762,강진면,2016,12.9,1.8,77.9
3044,762,강진면,2017,12.2,1.8,75.35833333333333
3045,762,강진면,2018,12.2,1.9,75.89999999999999
3046,762,강진면,2019,12.4,1.8,75.94166666666666
3047,762,강진면,2020,12.6,2.1,76.09166666666667
3048,762,강진면,2021,12.9,1.9,76.675
3049,763,여산,2012,11.7,1.2,67.175
3050,763,여산,2013,11.9,1.2,71.2
3051,763,여산,2014,12.2,1.2,63.120000000000005
3052,763,여산,2015,13.3,1.1,80.5125
3053,763,여산,2016,14.3,1.1,81.79166666666667
3054,763,여산,2017,12.9,1.1,80.05833333333334
3055,763,여산,2018,12.4,1.1,78.80833333333332
3056,763,여산,2019,12.9,0.9,76.2
3057,763,여산,2020,12.9,0.9,76.27499999999999
3058,764,신덕,2012,10.6,1.4,
3059,764,신덕,2013,11.0,1.3,
3060,764,신덕,2014,10.7,1.4,
3061,764,신덕,2015,11.2,1.5,
3062,764,신덕,2016,11.9,1.5,
3063,764,신덕,2017,10.9,1.5,
3064,764,신덕,2018,11.5,1.6,
3065,764,신덕,2019,11.6,1.6,78.6
3066,764,신덕,2020,11.4,1.7,79.75
3067,764,신덕,2021,11.8,,79.75833333333334
3068,765,복내,2012,12.7,1.2,
3069,765,복내,2014,12.7,1.6,
3070,765,복내,2015,13.3,1.5,
3071,765,복내,2016,13.5,1.6,
3072,765,복내,2017,12.7,1.6,
3073,765,복내,2018,12.8,1.5,
3074,765,복내,2019,13.1,1.5,82.52857142857144
3075,765,복내,2020,12.9,,77.875
3076,765,복내,2021,13.2,1.4,78.625
3077,766,여수산단,2012,14.6,3.7,
3078,766,여수산단,2013,15.4,3.3,
3079,766,여수산단,2014,15.3,3.5,
3080,766,여수산단,2015,15.5,3.5,
3081,766,여수산단,2016,15.7,3.5,
3082,766,여수산단,2017,15.5,3.4,
3083,766,여수산단,2018,15.3,3.1,
3084,766,여수산단,2019,15.8,3.2,
3085,766,여수산단,2020,15.4,3.0,55.13333333333333
3086,766,여수산단,2021,15.7,3.8,64.5
3087,767,포두,2012,13.9,2.2,
3088,767,포두,2013,14.4,3.1,
3089,767,포두,2014,14.4,2.9,
3090,767,포두,2015,14.6,2.9,
3091,767,포두,2016,14.6,3.0,
3092,767,포두,2017,14.1,3.1,
3093,767,포두,2018,14.1,3.0,
3094,767,포두,2019,14.5,2.9,81.88571428571429
3095,767,포두,2020,14.5,2.7,77.60833333333333
3096,767,포두,2021,15.0,2.8,78.575
3097,768,곡성,2012,12.1,1.5,68.54166666666667
3098,768,곡성,2013,12.8,1.4,66.85833333333333
3099,768,곡성,2014,12.9,1.3,65.55833333333334
3100,768,곡성,2015,13.3,1.3,67.375
3101,768,곡성,2016,13.5,1.4,68.04166666666667
3102,768,곡성,2017,12.5,1.4,65.23333333333333
3103,768,곡성,2018,12.7,1.4,67.20833333333333
3104,768,곡성,2019,12.8,1.4,68.55833333333334
3105,768,곡성,2020,13.0,1.5,71.28333333333333
3106,768,곡성,2021,13.6,1.4,73.06666666666666
3107,769,염산,2012,13.4,2.8,
3108,769,염산,2013,13.8,2.5,
3109,769,염산,2014,13.2,2.3,79.35833333333333
3110,769,염산,2015,13.9,2.4,81.08333333333333
3111,769,염산,2016,14.4,2.5,77.91666666666667
3112,769,염산,2017,13.9,2.5,75.70833333333333
3113,769,염산,2018,13.8,2.3,81.00833333333334
3114,769,염산,2019,13.9,2.2,81.61666666666666
3115,769,염산,2020,13.8,2.3,84.03333333333333
3116,769,염산,2021,14.4,2.2,81.78333333333333
3117,770,다도,2012,12.5,1.6,
3118,770,다도,2013,12.8,1.3,
3119,770,다도,2014,12.2,1.2,
3120,770,다도,2015,12.7,1.2,
3121,770,다도,2016,13.4,1.2,
3122,770,다도,2017,12.8,1.2,
3123,770,다도,2018,13.1,1.1,
3124,770,다도,2019,13.3,1.1,77.4
3125,770,다도,2020,13.4,1.3,77.33333333333333
3126,770,다도,2021,14.3,1.3,77.625
3127,771,안좌,2012,13.4,2.9,74.55833333333334
3128,771,안좌,2013,13.5,2.8,81.43333333333334
3129,771,안좌,2014,13.6,2.4,82.47500000000001
3130,771,안좌,2015,14.0,2.4,82.2
3131,771,안좌,2016,14.3,2.7,80.76666666666667
3132,771,안좌,2017,13.5,2.8,77.01666666666667
3133,771,안좌,2018,13.8,2.7,78.15833333333333
3134,771,안좌,2019,13.8,3.1,79.04166666666667
3135,771,안좌,2020,13.9,3.5,81.20833333333333
3136,771,안좌,2021,14.6,3.2,81.31666666666666
3137,772,수유,2012,13.9,3.1,
3138,772,수유,2013,14.5,3.0,
3139,772,수유,2014,14.1,3.9,
3140,772,수유,2015,14.5,4.0,
3141,772,수유,2016,14.9,4.1,
3142,772,수유,2017,14.5,3.9,
3143,772,수유,2018,14.5,4.1,
3144,772,수유,2019,14.3,3.8,82.21428571428571
3145,772,수유,2020,14.2,,79.64166666666667
3146,772,수유,2021,14.8,3.7,79.36666666666666
3147,773,학산,2012,13.2,2.3,
3148,773,학산,2013,13.6,2.5,
3149,773,학산,2014,13.2,2.7,
3150,773,학산,2015,13.6,2.7,
3151,773,학산,2016,14.0,2.8,
3152,773,학산,2017,13.3,2.6,
3153,773,학산,2018,13.4,2.7,
3154,773,학산,2019,13.4,2.3,
3155,773,학산,2020,13.4,2.8,71.43333333333334
3156,773,학산,2021,14.2,3.1,74.74166666666666
3157,774,전남도청,2012,13.1,1.6,
3158,774,전남도청,2013,13.7,1.8,
3159,774,전남도청,2014,13.8,1.8,
3160,774,전남도청,2015,14.2,1.8,
3161,774,전남도청,2016,14.5,1.8,
3162,774,전남도청,2017,13.9,1.8,
3163,774,전남도청,2018,13.9,1.8,
3164,774,전남도청,2019,13.8,1.7,
3165,774,전남도청,2020,13.8,1.8,69.66666666666667
3166,774,전남도청,2021,14.5,1.9,74.64999999999999
3167,775,월야,2012,12.2,2.1,
3168,775,월야,2013,12.8,2.1,
3169,775,월야,2014,12.9,1.8,
3170,775,월야,2015,13.2,1.6,
3171,775,월야,2016,13.4,1.2,78.65833333333333
3172,775,월야,2017,12.6,1.3,76.40833333333333
3173,775,월야,2018,12.7,1.3,78.08333333333333
3174,775,월야,2019,12.7,1.1,77.31666666666666
3175,775,월야,2020,12.7,,78.0909090909091
3176,775,월야,2021,13.3,1.3,78.44166666666666
3177,776,현산,2012,13.0,2.5,
3178,776,현산,2013,13.5,2.4,
3179,776,현산,2014,13.6,2.1,
3180,776,현산,2015,13.8,2.0,
3181,776,현산,2016,14.3,2.0,
3182,776,현산,2017,13.6,2.1,
3183,776,현산,2018,13.6,2.0,
3184,776,현산,2019,13.7,2.1,
3185,776,현산,2020,13.7,2.2,
3186,776,현산,2021,14.3,2.0,
3187,777,관산,2012,13.9,2.7,
3188,777,관산,2013,14.5,2.6,
3189,777,관산,2014,14.5,2.5,
3190,777,관산,2015,14.7,2.4,
3191,777,관산,2016,14.4,1.9,
3192,777,관산,2017,14.0,1.9,
3193,777,관산,2018,14.1,1.9,
3194,777,관산,2019,14.3,1.8,
3195,777,관산,2020,14.1,1.9,61.666666666666664
3196,777,관산,2021,14.4,1.9,64.27499999999999
3197,778,유치,2012,12.0,1.3,
3198,778,유치,2013,12.2,1.2,
3199,778,유치,2014,11.1,1.2,
3200,778,유치,2015,13.1,1.2,
3201,778,유치,2016,13.0,1.2,
3202,778,유치,2017,12.0,1.2,
3203,778,유치,2018,12.1,1.2,
3204,778,유치,2019,12.5,1.2,
3205,778,유치,2020,12.6,1.3,75.2
3206,778,유치,2021,12.9,1.4,78.99166666666666
3207,779,한림,2012,14.9,3.3,67.9
3208,779,한림,2013,16.0,3.5,72.425
3209,779,한림,2014,15.9,3.2,75.26666666666667
3210,779,한림,2015,16.1,3.0,75.47500000000001
3211,779,한림,2016,16.4,3.1,76.85000000000001
3212,779,한림,2017,15.9,3.2,72.30833333333334
3213,779,한림,2018,16.0,3.3,74.59166666666667
3214,779,한림,2019,16.0,3.2,75.84166666666667
3215,779,한림,2020,15.9,3.4,77.03333333333333
3216,779,한림,2021,16.7,3.3,81.05
3217,780,제주남원,2012,15.8,3.2,62.2
3218,780,제주남원,2013,16.0,3.2,66.84166666666667
3219,780,제주남원,2014,15.8,3.0,71.08333333333333
3220,780,제주남원,2015,16.2,2.9,72.98333333333333
3221,780,제주남원,2016,16.8,2.9,73.41666666666667
3222,780,제주남원,2017,16.5,3.1,68.275
3223,780,제주남원,2019,16.7,3.1,72.14166666666667
3224,780,제주남원,2020,16.5,,76.76666666666667
3225,780,제주남원,2021,17.2,2.9,77.90833333333333
3226,781,구좌,2012,15.3,3.9,
3227,781,구좌,2013,15.9,3.8,66.9
3228,781,구좌,2014,15.2,4.3,80.55833333333334
3229,781,구좌,2015,15.2,4.1,79.10833333333333
3230,781,구좌,2016,16.3,4.4,83.39166666666667
3231,781,구좌,2017,15.9,4.5,81.52499999999999
3232,781,구좌,2018,15.9,,86.375
3233,781,구좌,2019,16.0,4.5,82.75
3234,781,구좌,2020,16.0,4.7,79.625
3235,781,구좌,2021,16.7,4.7,80.59166666666667
3236,782,성판악,2012,10.3,2.5,80.55833333333334
3237,782,성판악,2013,11.7,3.2,80.25833333333334
3238,782,성판악,2014,10.9,3.4,79.05
3239,782,성판악,2015,11.1,3.1,78.09166666666667
3240,782,성판악,2016,11.4,3.2,80.675
3241,782,성판악,2017,10.9,3.3,75.80833333333334
3242,782,성판악,2018,10.9,3.3,79.825
3243,782,성판악,2019,11.1,3.2,77.15833333333333
3244,782,성판악,2020,11.1,3.3,80.28333333333333
3245,782,성판악,2021,11.7,3.2,79.8
3246,783,과기원,2012,12.9,1.5,
3247,783,과기원,2013,12.8,1.3,
3248,783,과기원,2014,13.6,1.3,
3249,783,과기원,2015,13.6,1.3,
3250,783,과기원,2016,14.0,1.3,
3251,783,과기원,2017,13.4,1.2,
3252,783,과기원,2018,13.7,1.2,
3253,783,과기원,2019,13.8,1.2,
3254,783,과기원,2020,13.7,1.2,68.43333333333334
3255,783,과기원,2021,14.0,1.3,72.0
3256,784,시종,2012,13.3,2.3,
3257,784,시종,2013,13.8,2.2,
3258,784,시종,2014,13.9,2.0,
3259,784,시종,2015,13.9,2.5,
3260,784,시종,2016,14.3,2.6,
3261,784,시종,2017,13.6,2.6,
3262,784,시종,2018,13.8,2.5,
3263,784,시종,2019,13.9,2.5,
3264,784,시종,2020,13.8,2.8,72.8
3265,784,시종,2021,14.3,2.7,76.28333333333333
3266,785,북일,2012,13.7,2.8,
3267,785,북일,2013,14.2,3.0,
3268,785,북일,2014,14.1,2.0,
3269,785,북일,2015,14.3,2.0,
3270,785,북일,2016,14.8,1.9,
3271,785,북일,2017,14.4,2.1,
3272,785,북일,2018,14.4,1.9,
3273,785,북일,2019,14.7,2.0,
3274,785,북일,2020,14.5,2.2,64.23333333333333
3275,785,북일,2021,14.8,2.2,73.74166666666666
3276,786,돌산,2012,14.4,3.5,
3277,786,돌산,2013,14.9,3.1,
3278,786,돌산,2014,14.9,3.0,
3279,786,돌산,2015,15.1,3.0,
3280,786,돌산,2016,15.5,3.0,
3281,786,돌산,2017,15.1,3.0,
3282,786,돌산,2018,15.1,3.0,
3283,786,돌산,2019,,3.0,
3284,786,돌산,2020,15.3,3.0,
3285,786,돌산,2021,15.6,3.2,71.175
3286,787,도화,2012,13.2,4.6,
3287,787,도화,2013,13.9,4.1,
3288,787,도화,2014,14.1,4.3,
3289,787,도화,2015,14.5,4.1,
3290,787,도화,2016,14.8,4.0,
3291,787,도화,2017,14.2,3.6,
3292,787,도화,2018,14.1,2.5,
3293,787,도화,2019,14.5,2.3,66.4
3294,787,도화,2020,14.3,2.6,71.63333333333334
3295,787,도화,2021,14.9,2.6,72.76666666666667
3296,788,풍암,2012,13.7,1.3,
3297,788,풍암,2013,14.3,1.2,
3298,788,풍암,2014,14.3,1.1,
3299,788,풍암,2015,14.6,1.1,
3300,788,풍암,2016,14.9,1.1,
3301,788,풍암,2017,14.1,1.6,
3302,788,풍암,2018,14.2,1.5,
3303,788,풍암,2019,14.3,1.3,73.0
3304,788,풍암,2020,13.8,1.5,73.77499999999999
3305,788,풍암,2021,14.5,1.5,73.64999999999999
3306,789,압해도,2012,12.8,2.8,
3307,789,압해도,2013,12.7,2.7,
3308,789,압해도,2014,13.1,2.5,
3309,789,압해도,2015,14.1,,
3310,789,압해도,2016,14.5,2.7,77.25454545454545
3311,789,압해도,2017,13.9,2.5,75.09166666666667
3312,789,압해도,2018,14.2,2.9,76.325
3313,789,압해도,2019,14.6,3.0,77.425
3314,789,압해도,2020,14.4,3.2,75.69166666666666
3315,789,압해도,2021,14.7,3.4,76.05
3316,790,나로도,2012,13.6,4.5,
3317,790,나로도,2013,14.5,4.0,58.8
3318,790,나로도,2014,14.1,2.6,73.88333333333334
3319,790,나로도,2015,14.8,2.5,80.22500000000001
3320,790,나로도,2016,15.1,2.4,77.75833333333334
3321,790,나로도,2017,14.7,2.3,68.89999999999999
3322,790,나로도,2018,14.7,2.5,70.69166666666666
3323,790,나로도,2019,14.8,2.4,70.05
3324,790,나로도,2020,14.3,2.3,71.74166666666666
3325,790,나로도,2021,15.0,2.4,72.53333333333333
3326,791,피아골,2012,10.9,1.1,74.85454545454546
3327,791,피아골,2013,11.6,1.0,78.26666666666667
3328,791,피아골,2014,11.7,0.9,77.89999999999999
3329,791,피아골,2015,12.0,0.9,80.575
3330,791,피아골,2016,12.3,0.9,81.06666666666666
3331,791,피아골,2017,11.7,1.0,76.79166666666667
3332,791,피아골,2018,11.9,1.0,79.25833333333334
3333,791,피아골,2019,12.1,0.9,77.75
3334,791,피아골,2020,11.9,,78.78181818181818
3335,791,피아골,2021,12.5,1.0,70.125
3336,792,표선,2012,15.0,3.6,
3337,792,표선,2013,15.6,3.7,
3338,792,표선,2014,15.2,3.3,
3339,792,표선,2015,15.3,3.1,
3340,792,표선,2016,16.0,3.1,
3341,792,표선,2017,15.6,3.2,
3342,792,표선,2018,15.5,3.2,
3343,792,표선,2019,15.7,3.2,
3344,792,표선,2020,15.7,3.2,
3345,792,표선,2021,16.3,3.1,74.2
3346,793,대정,2012,16.0,3.1,66.9
3347,793,대정,2013,16.0,3.0,72.69166666666666
3348,793,대정,2014,16.0,3.0,73.94166666666666
3349,793,대정,2015,16.0,3.4,74.56666666666666
3350,793,대정,2016,16.6,3.6,76.01666666666667
3351,793,대정,2017,16.2,4.2,72.46666666666667
3352,793,대정,2018,16.2,,70.7625
3353,793,대정,2019,16.1,4.1,71.05
3354,793,대정,2020,15.9,4.2,68.00833333333334
3355,793,대정,2021,16.8,4.3,75.825
3356,794,황전,2012,12.2,1.5,
3357,794,황전,2013,12.7,1.4,
3358,794,황전,2014,12.5,1.3,
3359,794,황전,2015,13.1,1.3,
3360,794,황전,2016,13.6,1.3,
3361,794,황전,2017,12.7,1.3,
3362,794,황전,2018,12.8,1.2,
3363,794,황전,2019,13.2,1.3,
3364,794,황전,2020,13.1,1.3,
3365,794,황전,2021,13.5,1.3,
3366,795,옥과,2012,12.2,1.5,
3367,795,옥과,2013,12.7,1.4,
3368,795,옥과,2014,12.8,1.2,
3369,795,옥과,2015,13.4,1.4,
3370,795,옥과,2016,13.7,1.4,
3371,795,옥과,2017,12.8,1.4,
3372,795,옥과,2018,13.1,1.4,
3373,795,옥과,2019,13.3,1.3,
3374,795,옥과,2020,13.2,1.4,
3375,795,옥과,2021,13.7,1.3,
3376,796,초도,2012,14.2,3.5,
3377,796,초도,2013,14.8,,
3378,796,초도,2014,14.9,,
3379,796,초도,2015,15.0,3.3,
3380,796,초도,2016,15.5,3.1,
3381,796,초도,2017,15.1,3.0,
3382,796,초도,2018,15.1,2.9,
3383,796,초도,2019,15.4,2.9,
3384,796,초도,2020,15.3,2.9,
3385,796,초도,2021,16.0,3.2,70.275
3386,797,하태도,2013,13.9,,
3387,797,하태도,2014,14.2,5.5,
3388,797,하태도,2015,14.2,4.9,
3389,797,하태도,2016,14.3,5.0,
3390,797,하태도,2018,14.5,5.3,
3391,797,하태도,2019,14.4,5.2,
3392,797,하태도,2020,14.5,5.3,
3393,797,하태도,2021,15.3,5.3,75.02000000000001
3394,798,홍도,2012,13.9,6.7,66.75
3395,798,홍도,2013,14.2,6.5,75.39999999999999
3396,798,홍도,2014,14.4,5.9,75.88333333333334
3397,798,홍도,2015,14.5,6.0,75.64999999999999
3398,798,홍도,2016,14.7,6.2,77.0
3399,798,홍도,2017,14.4,6.4,76.74166666666666
3400,798,홍도,2018,14.5,,77.46666666666665
3401,798,홍도,2019,14.7,6.0,76.61666666666666
3402,798,홍도,2020,14.4,6.7,76.73636363636363
3403,799,낙월도,2012,13.3,2.7,
3404,799,낙월도,2013,13.7,2.6,
3405,799,낙월도,2014,14.1,2.4,
3406,799,낙월도,2015,14.2,2.4,
3407,799,낙월도,2016,14.3,2.5,
3408,799,낙월도,2017,13.9,2.5,
3409,799,낙월도,2018,13.9,2.3,
3410,799,낙월도,2019,14.2,2.2,
3411,799,낙월도,2020,14.1,2.4,
3412,799,낙월도,2021,14.8,2.3,
3413,800,평해,2012,12.6,2.2,
3414,800,평해,2013,13.3,2.2,
3415,800,평해,2014,13.4,2.1,
3416,800,평해,2015,13.6,2.2,
3417,800,평해,2016,13.7,2.1,
3418,800,평해,2017,13.6,2.2,
3419,800,평해,2018,13.2,2.3,
3420,800,평해,2019,14.0,2.2,
3421,800,평해,2020,13.4,2.5,
3422,800,평해,2021,13.5,2.4,68.35
3423,801,영양,2012,10.4,1.3,71.52499999999999
3424,801,영양,2013,11.1,1.4,70.70833333333333
3425,801,영양,2014,11.2,1.5,72.75
3426,801,영양,2015,11.8,1.5,71.69166666666666
3427,801,영양,2016,11.8,1.5,70.00833333333334
3428,801,영양,2017,11.3,1.5,66.96666666666667
3429,801,영양,2018,11.1,1.5,68.06666666666668
3430,801,영양,2019,11.6,1.5,72.2
3431,801,영양,2020,11.5,1.6,72.47500000000001
3432,801,영양,2021,11.9,1.6,73.425
3433,802,온정,2012,11.8,1.6,
3434,802,온정,2013,12.8,1.8,
3435,802,온정,2014,12.5,1.8,
3436,802,온정,2015,12.5,,
3437,802,온정,2016,12.7,2.1,
3438,802,온정,2017,12.5,2.5,
3439,802,온정,2018,12.2,2.4,
3440,802,온정,2019,12.9,2.2,
3441,802,온정,2020,12.6,2.4,
3442,802,온정,2021,12.6,2.3,71.4
3443,803,옥산,2012,10.4,1.4,
3444,803,옥산,2013,11.5,1.7,
3445,803,옥산,2014,11.4,1.7,
3446,803,옥산,2015,12.0,1.7,
3447,803,옥산,2016,12.3,1.7,
3448,803,옥산,2017,11.7,1.7,
3449,803,옥산,2018,11.5,1.6,77.39999999999999
3450,803,옥산,2019,11.8,1.4,68.64166666666667
3451,803,옥산,2020,11.6,1.4,68.825
3452,803,옥산,2021,11.8,1.5,69.55
3453,804,청하,2012,12.7,2.9,67.14166666666667
3454,804,청하,2013,13.6,2.9,66.25833333333334
3455,804,청하,2014,13.6,2.8,66.95
3456,804,청하,2015,13.8,2.8,68.51666666666667
3457,804,청하,2016,14.1,2.8,69.25
3458,804,청하,2017,13.5,2.8,68.325
3459,804,청하,2018,13.4,2.9,68.75
3460,804,청하,2019,14.1,2.7,62.75
3461,804,청하,2020,13.7,2.9,64.79166666666667
3462,804,청하,2021,13.7,2.9,66.89166666666667
3463,805,죽장,2012,10.9,1.5,
3464,805,죽장,2013,11.7,1.5,
3465,805,죽장,2014,11.2,1.4,
3466,805,죽장,2015,11.4,1.6,
3467,805,죽장,2016,11.9,1.7,
3468,805,죽장,2017,11.3,1.7,
3469,805,죽장,2018,11.2,1.7,
3470,805,죽장,2019,11.8,1.6,
3471,805,죽장,2020,11.5,1.8,59.650000000000006
3472,806,선산,2012,11.9,1.7,
3473,806,선산,2013,12.7,1.7,
3474,806,선산,2014,12.8,1.5,
3475,806,선산,2015,13.4,1.6,
3476,806,선산,2016,13.6,1.6,
3477,806,선산,2017,13.0,1.8,
3478,806,선산,2018,13.0,1.6,
3479,806,선산,2019,13.6,1.5,
3480,806,선산,2020,13.4,1.6,
3481,806,선산,2021,13.5,1.5,
3482,807,의흥,2012,10.6,1.5,75.77499999999999
3483,807,의흥,2013,11.1,1.4,79.33333333333333
3484,807,의흥,2014,11.2,1.4,78.675
3485,807,의흥,2015,12.1,1.5,78.94166666666666
3486,807,의흥,2016,12.4,1.5,80.575
3487,807,의흥,2017,11.8,1.5,77.45833333333333
3488,807,의흥,2018,11.9,1.6,78.20833333333333
3489,807,의흥,2019,12.3,1.4,77.15833333333333
3490,807,의흥,2020,12.6,1.6,75.7909090909091
3491,807,의흥,2021,12.6,1.4,67.125
3492,808,호미곶,2012,14.5,4.6,53.3
3493,808,호미곶,2013,14.5,3.8,65.69166666666666
3494,808,호미곶,2014,14.6,3.6,66.64999999999999
3495,808,호미곶,2015,14.6,3.6,67.14999999999999
3496,808,호미곶,2016,15.1,3.5,67.89999999999999
3497,808,호미곶,2017,14.7,3.5,64.84166666666667
3498,808,호미곶,2018,14.7,3.5,63.949999999999996
3499,808,호미곶,2019,15.4,3.3,65.29166666666667
3500,808,호미곶,2020,15.0,3.3,63.56666666666666
3501,808,호미곶,2021,15.5,3.3,62.90833333333333
3502,809,대덕,2012,11.0,1.9,72.34545454545454
3503,809,대덕,2013,12.0,1.9,73.52499999999999
3504,809,대덕,2014,11.9,1.7,74.825
3505,809,대덕,2015,12.3,1.7,75.76666666666667
3506,809,대덕,2016,12.6,1.8,75.28333333333333
3507,809,대덕,2017,11.8,1.5,74.13636363636364
3508,809,대덕,2018,11.7,1.5,73.56363636363636
3509,809,대덕,2019,12.4,1.4,70.625
3510,809,대덕,2020,12.1,1.5,72.75833333333334
3511,809,대덕,2021,12.4,1.5,72.825
3512,810,성주,2012,11.8,1.4,69.61666666666666
3513,810,성주,2013,12.7,1.6,68.19166666666666
3514,810,성주,2014,12.7,1.3,65.40833333333333
3515,810,성주,2015,13.2,1.3,64.56666666666666
3516,810,성주,2016,13.4,1.3,64.03333333333333
3517,810,성주,2017,13.0,1.4,59.38333333333333
3518,810,성주,2018,12.9,1.4,61.56666666666666
3519,810,성주,2019,13.5,1.4,61.63333333333333
3520,810,성주,2020,13.4,1.5,64.5909090909091
3521,810,성주,2021,13.6,1.4,68.44166666666666
3522,811,황성,2012,12.3,2.2,73.125
3523,811,황성,2013,13.2,2.1,71.325
3524,811,황성,2014,12.9,1.9,72.68333333333334
3525,811,황성,2015,13.6,,70.41666666666667
3526,811,황성,2016,14.2,1.9,69.52499999999999
3527,811,황성,2018,13.1,1.9,68.575
3528,811,황성,2019,13.8,1.8,67.6
3529,811,황성,2020,13.6,2.0,67.44166666666666
3530,811,황성,2021,13.6,1.8,70.03333333333333
3531,812,고령,2012,12.3,1.0,69.95833333333333
3532,812,고령,2013,12.6,1.1,73.85833333333333
3533,812,고령,2014,12.7,1.0,73.20833333333333
3534,812,고령,2015,13.0,1.0,73.9
3535,812,고령,2016,13.3,0.9,73.01666666666667
